reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,replyContent,repliedAt,sortOrder,appId
801da8dc-cbed-460a-b3ad-a5897aca16ec,Dănuț Încrosnatu,https://play-lh.googleusercontent.com/a-/ALV-UjW5Z_2CISd3iJePTOYe2tvt8o4yMZ6wnR2XHLyPnsJXeRZbQrPvsQ,This app is trash. The upload never work!,1,2,3.25.0,,,most_relevant,com.nextcloud.client
9df3b254-55a2-4505-a6f9-d2ed41c77b94,Hasan Reid,https://play-lh.googleusercontent.com/a/ACg8ocKdb_SlRgXyiabtg6CPeAXO2IUTeu1-5hamPNrHWfSW2zCmhQ=mo,auto upload does not work at all pretty much making it useless,1,2,3.25.0,,,most_relevant,com.nextcloud.client
2ca1b36c-5f93-4b93-8438-01095e9dc686,Alabix Trop,https://play-lh.googleusercontent.com/a/ACg8ocKimIE2LImOn_JsMeMy1y63X6yX4GqIAGcyTBxximDyN0Rvsw=mo,"Couldn't even sign up, telling me error.. So annoying",1,1,3.25.0,,,most_relevant,com.nextcloud.client
fab02b93-b763-4f08-83f3-5eacbdf7dafe,Jenni bot,https://play-lh.googleusercontent.com/a-/ALV-UjU9vLSFeg8UX-AXJ0rWp8qiejSKIvg8wXOMsF1jqfNk4zQRrzLgGA,"Auto upload had been broken since June and reinstallation does not help. Also, don't use the app to move files in your Nextcloud storage! It crashes during transfers and files get lost forever.",1,26,3.25.0,,,most_relevant,com.nextcloud.client
34c2a6c8-d82c-4546-a4e4-b6122887a47b,Kay Urbach,https://play-lh.googleusercontent.com/a-/ALV-UjUjeDImyeyC_AgQJPogXjWrVJSQ-BOjBoUL0aKZrNUP4Tbb-VPE,"Multiselection - Dive into a folder, go back, hundreds of files now unselected. need to mark everything all over again. thanks for nothing.",1,1,3.23.1,,,most_relevant,com.nextcloud.client
11a051c7-5d08-4180-882c-d4e278f59ae0,Adam Riley,https://play-lh.googleusercontent.com/a-/ALV-UjV04AwDLBIdBeV7EgR3d7AHZ0a24SHyv4XOP6mC-p1UKRUR99cI,Can't upload anything. When I try I get sever is in maintence mode. I can upload using a browers so I know the sever is working.,1,1,3.25.0,,,most_relevant,com.nextcloud.client
48a7c8e3-10cc-4f1f-8f83-7a372becfb9a,Markus Koas,https://play-lh.googleusercontent.com/a/ACg8ocKiD6xhLLsh5841hRilWAr1NeD9EWfw2qN8f7AKatdC6WG8gA=mo,App isn't working cleanly I have external storage and don't know if it's the reason but currently sync conflicts aren't solved.....,1,1,3.25.0,,,most_relevant,com.nextcloud.client
f0168ab1-a0dd-4c1a-a5b7-9a751120d355,Theo Smith,https://play-lh.googleusercontent.com/a/ACg8ocJKLNqpkO5ooAXhAMsKXfa3hnBiGWPh2guktwuCwaAQnmcdHA=mo,Bog off,1,0,3.25.0,,,most_relevant,com.nextcloud.client
68a7bddc-0127-48b5-afa5-334757f2c373,Joshua Scarbrough,https://play-lh.googleusercontent.com/a-/ALV-UjWE81023ubYBj3Uyugp9T3jlT5n0DFR96nin4L1WyZgjgYRSjDK,terrible battery utilization when idle,1,0,3.25.0,,,most_relevant,com.nextcloud.client
ee3ce9b3-d404-48f6-8323-5c93cd9a63c1,Aaron Campbell,https://play-lh.googleusercontent.com/a-/ALV-UjW48_hOMF7XD8QRXfKcUJbc1GCxoJ0HtrBLv4bVLIdGjVhcreiZNQ,Garbage,1,0,3.25.0,,,most_relevant,com.nextcloud.client
52287811-3f03-4209-af62-933e2fdec419,Trevor Nixon,https://play-lh.googleusercontent.com/a/ACg8ocJGRq2yOG5KpzuSrV0D36L1iUeQzX26UqUGQQ-1ym_xfGqobg=mo,sync doesn't work; re-installed the app and no barcode available from nextcloud app for mobile to take a photo to setup the account and now I cannot log into my account as it has 'detected multiple invalid login attempts' and no instructions on how to get access to my account again.,1,0,3.25.0,,,most_relevant,com.nextcloud.client
2b55623c-98e6-4842-9e60-8174b9d53b26,Josh K,https://play-lh.googleusercontent.com/a-/ALV-UjUHWbrYGY8v8DePDynQuNf5sNopnnGNC0FXDTt6UX5DwFVgtJzp3w,"The notifications appear every second and disappear, then when I turned off notifications it just destroys my battery life",1,0,3.25.0,,,most_relevant,com.nextcloud.client
e9cb9c21-2b2b-4417-9b5c-6fcf52c27875,Brandon Reno,https://play-lh.googleusercontent.com/a/ACg8ocIu6iO1ID1j3-N33ACEQSrQOGUX8ngG3BdRYSGenV4_Ny__I1U5=mo,of everything I didn't expect next clouds to spam me for reviews,1,0,3.25.0,,,most_relevant,com.nextcloud.client
4587b099-6d1d-4b7c-8e54-2818ab81d405,Ryan Santichen,https://play-lh.googleusercontent.com/a-/ALV-UjWu-JCQji5n2VW-zji2-AXRYaOg6mRC-YQXnMdN4sq2E08lXbjI,"Auto upload inconsistent, I only use this to back up pictures and files. I open the app once in a while and I always find thousands of images that are sitting in a failed state or have a sync conflict. When I open the app, the failed ones will automatically upload again but it can take hours to go through the sync conflict ones. The auto upload features need fixed.",1,38,3.24.2,,,most_relevant,com.nextcloud.client
308adba6-5044-460e-b7ee-5e8deeed4b5d,Supriya Shyamal,https://play-lh.googleusercontent.com/a/ACg8ocJklgavEuGLNpfsknwEgYeIE_askOtj2MXzO2o9sU6JLj0QZQ=mo,I think nobody cares about the battery drain problem. Just sync a single folder drians nearly 60% battery thats really horrible.,1,1,3.24.2,,,most_relevant,com.nextcloud.client
74dbf1bf-81e8-4721-a2bd-f2102ccb6cb5,SAMPLE NAME,https://play-lh.googleusercontent.com/a/ACg8ocINzJKrR-uw--vsrFca4-cfEHFHQPw_h9HkklPbq9zweuFI5g=mo,Autoupload its just stop working. And dont want start again. Waist a lot of my time.,1,0,3.24.2,,,most_relevant,com.nextcloud.client
641d9e11-0558-4a90-bf71-9611840f3a2e,Gan Za,https://play-lh.googleusercontent.com/a-/ALV-UjXrSMq2yacC8RC1faoTKgAPG3Vg35Z0veBKcpSeF6leiP_70p2u,abnormal app. you cant sign up on a provider far from you.,1,0,3.24.2,,,most_relevant,com.nextcloud.client
1639484c-4127-40d9-96d5-07dd46a723fa,Mr Raspberry,https://play-lh.googleusercontent.com/a/ACg8ocK50OqksRx4cymEDo377tyi_gzTcg-q4Z2Q8Bxv1xtmESiSfw=mo,Auto sync doesnt work.,1,0,3.24.2,,,most_relevant,com.nextcloud.client
217eed32-818f-4eb9-a07e-6c26c3980576,David Jackson (phunman1),https://play-lh.googleusercontent.com/a-/ALV-UjX-ObdggmwLEivxajKWhIVw7hNkRhhw8VLcbHTEd23MP2xBB9arIg,Avoiding this like the plague,1,0,,,,most_relevant,com.nextcloud.client
9f8925fc-5700-4a47-b138-6fbe28dc8a62,Zeddicus,https://play-lh.googleusercontent.com/a/ACg8ocLjIF1gVd1rEnnOHyTcXeAIcFfpw4aoNmE7RI8Ui_ru3QZ_3A=mo,"Not reliable, just doesn't work in ways that are critical to my work. Considering another provider.",1,0,3.24.2,,,most_relevant,com.nextcloud.client
209538ce-f8a0-432c-90ab-daf31e0e80c4,Tm Craft,https://play-lh.googleusercontent.com/a/ACg8ocJ1jCMzOTgfY17XkVBh1ROdhMbdwpNgux-lY6nODvTNPqd63A=mo,"Don't work very well. Loading picture thumbnails take for ever, ""Sharing"" pictures with the App to store them into the cloud frequently fails. For my use case this app isn't very useful.",1,1,3.24.2,,,most_relevant,com.nextcloud.client
7530af89-de3c-41da-900a-bde70169b4d5,StrikeAgainstMusic,https://play-lh.googleusercontent.com/a-/ALV-UjV_VGYUZP3pf2i6gMMkELR2FfPHve2O0wONIvxQ7GMIt3Vz9cdZ,"Works very unreliable to not at all with my own server instance. Most times I open the app it asks me to reconnect to my instance which I had to do several times now. Most times of that I still cannot access any data on my server afterwards. I recently tried do delete my connection which worked only after several times of selecting to do so, and when I tried to reconnect from the startup the app simply crashed while showing me some stack trace - something that should not happen in production.",1,0,,,,most_relevant,com.nextcloud.client
ce00009c-c5f7-48ef-8694-bd5ff75a1ba4,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Worked great for about a month. Migrated my server over to new hardware and mobile app failed to update the folder list. Removed the account and recreated it in the app and now it is an endless loop of logins. Looks like it logged in but no folders or files show up, then after a minute it just jumps back to the login screen again. Regular login fails, app token method fails. DavDroid and Notes app login perfectly fine and do what they are expected to, but no access to my files anymore. Disappointed to say the least.",2,4,3.3.0,,,most_relevant,com.nextcloud.client
0a2b7199-5979-45b8-89b2-f8b17b5afbc9,Albert Chaharbakhshi,https://play-lh.googleusercontent.com/a-/ALV-UjUwfWTVDf8qj_lfFGAcevesWYqIDJqMIpB_eylA9RbqKK7QF3Zs,"Super disappointed. Crashed within seconds of install while deleting the 9 stock photos preinstalled on the server. Moving on, I enabled sync for my photos, but only for NEW files. Apparently that checkbox does nothing, because it proceeded to upload all my photos (tried this twice, same result)... Then the photos page wouldn't load, so I had to go to ""All files"" to manage. It's too bad, because the web client seems ok, but I'm going to need a different solution for photo backup.",2,6,,,,most_relevant,com.nextcloud.client
38256569-73eb-4365-bfb1-382ca9258b23,Lucas Lassiter,https://play-lh.googleusercontent.com/a-/ALV-UjXTIcZLRxsGPRLmr17OlyBvKjp_osJrUijSkNaOMjGk_tRC7t6u,"Very slow and buggy. Often I can't open any folders for sometimes a full minute, and even sometimes my whole phone will lag and the only solution is clearing the cache on Nextcloud. It does have nice features like auto sync with Android pictures, but it's just too buggy to use all the time and I end up using 3rd party apps or even just the web interface.",2,1,,,,most_relevant,com.nextcloud.client
681c0bd2-816a-4500-b378-4fc9733de675,Mikul,https://play-lh.googleusercontent.com/a-/ALV-UjXlvLMM--mrkVfzu53YoZoXLQLiqHsfpv1L1wkzubINb75_SY0S,"It's one of the only fully-integrated self-hosted suites on the market, but it's extremely buggy, slow, and hard to operate. My friends and I have been fighting our server for the past 4 months, and we simply gave up on it for everything except the file transfer. Talk, especially, is complete rubbish. It never gives notifications, takes many, many minutes to load, and doesn't have a desktop app so you're forced to use it in a browser.",2,32,3.25.0,,,most_relevant,com.nextcloud.client
1b6279e7-55b2-4e8f-80e7-99b043ab1f6e,Mahmud Sazzad (Rumon),https://play-lh.googleusercontent.com/a-/ALV-UjURW2A1jFFo4y8WEC36jiPYtP82tduRPhqstd7kTh_zDrVCrOhQ,"The app needs a lot of polishing. When I go up one level of directory, the back icon is changed to three horizontal bars menu icon and the title also doesn't reflect the current directory name. The built-in audio player is a nightmare as well. Also, the upload functionality needs to pay extra attention to -- there's no progress indicator in the Uploads menu, cannot cancel ongoing uploads and uploading doesn't happen in the background.",2,16,3.23.1,,,most_relevant,com.nextcloud.client
4a7e7b2f-51c0-4631-be24-06e32c07cc16,Ken Smith,https://play-lh.googleusercontent.com/a/ACg8ocLDIefcGdOW4lW0BBDSASwDwwJVy59ELrr6X4AbwB3AuUa8xQ=mo,"The current app just looks like the web interface. And while the extra admin functionality is nice, there's no auto upload option. Moreover, the manual upload function is not working (it never asks for permissions and continues to not work after manually enabling all permissions). It asks for a nextcloud account to be added to the device, but then attempting to do so just opens the app and the cycle continues. (Samsung Galaxy Note10+)",2,3,3.13.1,,,most_relevant,com.nextcloud.client
ad793c34-d93c-4b8b-a003-ba803ccb498f,Joshua Purdy,https://play-lh.googleusercontent.com/a-/ALV-UjUu4IsNN8drUZJgyCVWMHZgslbF8sPurMHWqbMX_uSKJkJAef7bhw,"Very glitchy, been using for a year now, not dependable Sharing files to nextcloud to upload never works. Uploading files directly through file selection usually works but you have to verify the file uploaded, the app will often silently not upload the file and I'd you look for it on the server later it will not be there. Hoping the project is more dependable in the future. It is the best open source option though",2,14,3.24.1,"Thanks for your nice words.
Upload from other apps is indeed tricky, especially on Samsung as they try to prevent battery consumption.",3/24/2023 11:58,most_relevant,com.nextcloud.client
f53411f6-a3a5-4e22-9b46-8a69858b7d79,Bill Goodman,https://play-lh.googleusercontent.com/a-/ALV-UjVXvpTrtOkuPvz2gHVJFuUNvUV6DYpdD8LtCSCil2lXfHV280DR,"I have had my own Nextcloud server for about a year. Nextcloud is great. This app...not so much. It looks pretty but uploads, syncing, everything is very unreliable. As a result, I almost never use the app. Fortunately, FX file manager works great with the Nextcloud server and DAVx5 links the calendar to the Google Android calendar app.",2,14,3.15.1,,,most_relevant,com.nextcloud.client
6411c4fb-e416-4692-ab3a-3ec70cac69b7,Justin Amrhein,https://play-lh.googleusercontent.com/a/ACg8ocLHh9kJ4jWMn53XsvcaS7RxvnKUaNbUsKUgPRxATPM5ucpc8cc=mo,"Tired of getting the 'error creating conflict dialogue' message when my media uploads to my server. Additionally, I still see occasional gateway timeout errors which are likely occuring for files that are too large. In the past, I've also ran into issues where the nextcloud app would attempt to upload pictures while on my cellular network, despite me configuring it to not do so. About to jump ship to a better alternative as nextcloud still needs a lot of work.",2,17,3.16.0,,,most_relevant,com.nextcloud.client
a27e4c79-90fb-49ce-88eb-3c6d10d02c36,Owen R,https://play-lh.googleusercontent.com/a-/ALV-UjWr7DCY6QhpjTFnyVz-GAYvMAf9s6ZgEif8CUOxbOk8nl6H5A,"The app doesn't follow the settings implemented (upload only when charging, only upload new files) so it is CONSTANTLY running. I found that the issue was reported in June and nothing has been done about it so I will likely be removing the app as it is draining my battery since it won't stop. I cannot deploy this as a solution with bugs not being addressed.",2,9,3.21.0,,,most_relevant,com.nextcloud.client
1ce157ca-bfd5-4340-ad14-47014886a9b6,Abdurrahmaan Desai,https://play-lh.googleusercontent.com/a/ACg8ocJ3S24C8zau1bB5EuZMZZT1olu5KRCwi5qDMD93V3kRZ-yXZA=mo,"It doesn't always sync properly - specifically the app. The data exists perfectly fine on the server. I can see the file using the web URL on any device from any machine. It doesn't always update on the nextcloud app nor does it download it to my phone so I can see it locally (for example, syncing Obsidian notes). It's really annoying. File uploads work even less.",2,0,3.28.1,,,most_relevant,com.nextcloud.client
76fea5d8-d2a3-4769-bc18-96892f401f59,Vignesh Mahesh,https://play-lh.googleusercontent.com/a-/ALV-UjVdWTzPvcZ2ix7pHB43lSQJ2VNDkdWJVbtZS3W14LXHhrvlpncj,"For some reason, the app keeps saying my browser is not supported and I have to log into the app every time. I have used this app on my older phone without any problems not sure if it is the new android.",2,0,3.28.0,,,most_relevant,com.nextcloud.client
9d6e0d6b-4a27-4485-ac88-66f943fa0135,Jesus Palacios (JPdrums),https://play-lh.googleusercontent.com/a-/ALV-UjW8DRu99sZvLfE7H5V1FCm7j__fFB3J8zF-t7IT2xvAmD2RQRBY,Useful bit way toó cumbersome. Why there is not a global setting forma al upload folder. you hace to ser every single folder rule as pero tour needs... is justo ridiculous,2,0,3.28.0,,,most_relevant,com.nextcloud.client
e319f5d1-30ff-49ab-9dec-270d1eeae632,Anthony Clay,https://play-lh.googleusercontent.com/a-/ALV-UjVOUsqCkN0XUqB4eqTdphjX5472wD9IdACSZBiEkxlXIVsHs0tx,"Hard to recommend due to one bug. Photo backups aren't actually compared using a hash, but just the name of the file. So ALL photos have a naming conflict. It's fixable, but long standing, and bad enough to keep me from putting the rest of the family on it.",2,8,3.27.0,,,most_relevant,com.nextcloud.client
3bbfe322-6361-4854-842f-989aa5d63628,Robert Suggett,https://play-lh.googleusercontent.com/a-/ALV-UjUv6jjxZg1IPEkZ3j26vKij1NTzOahJdMIf88DX-zFtqZP_KPc-wA,"Good when it works, but very buggy. Photo backup seems a bit unreliable.",2,2,3.28.0,,,most_relevant,com.nextcloud.client
9331240f-921d-41f2-8018-66c24bfcc480,Azell Alvaro,https://play-lh.googleusercontent.com/a-/ALV-UjVLhWqs4TsT8cunsQADONDHjYEuQsSda7FlFbEnzIhnaJEGDerj,"I like the concept but I can't recommend it right now because of bugs. Auto upload is not working. I always got an error ""Upload failed. Server not found"" everytime.",2,0,3.27.0,,,most_relevant,com.nextcloud.client
4c48a997-0c42-4a78-8731-143e8b59787a,Matt,https://play-lh.googleusercontent.com/a-/ALV-UjXMUp8qMtBQRwZ5d-U5a8AgH3gWN4Y_zXcKIZuqzWOjO9Y8UFAedA,"Having a lot of trouble when trying to auto upload a folder containing multiple sub folders with pictures and video from a SD card. Does not seem to want to sync. I had to send files manually, did not scan the folder apparently. My goal is to move video and photos from the phone to this removable card so I can save some space and backup those to a nas...",2,11,3.12.1,,,most_relevant,com.nextcloud.client
e06b4cde-af96-49cb-bb50-5f2340441471,Mateusz Drab,https://play-lh.googleusercontent.com/a-/ALV-UjVGhszwyMPR00tqiEDQkfofsIddAt-fwdWI4Ut2SIJ9L7BhB0kB,"Poor experience: - when playing a video, if I happen to let the screen turn off, the sound will play but the video will restart after turning the screen on. Need to kill the app to fix this. - can't enable auto upload because it won't let me select the folder to upload from, the choose button can't be clicked. - synced some files offline and when I was away from the server, couldn't see any files in the 'on device' area.",2,7,3.18.1,,,most_relevant,com.nextcloud.client
9ed24b3b-df7d-43e3-b693-6288a2056cef,Nikolay Pelov,https://play-lh.googleusercontent.com/a-/ALV-UjVNoWJZKaopymjYGoPrH4eb06Vsb-ZvfV9kfQOWsxAAiOS1UQqggA,"I thought I finally found own cloud app. Nextcloud server is ok, but the mobile app is bad. Instant upload doesn't work properly. Sometimes it won't update no matter what you do and there is no forced sync of the instant upload directories. A button sync now would be enough. Also the app drains a bit too much battery. I'm not sure if it checks for photos while the phone is sleeping, but the battery life halfed.",2,14,3.12.1,,,most_relevant,com.nextcloud.client
c63416a3-a52b-4bd5-b116-ce42a2448b93,Abc Qwe,https://play-lh.googleusercontent.com/a/ACg8ocLE2_tMA43azK57kS3bNKPDrMO7PlkovJZx4I_-bOzBZiyKDA=mo,"I had to uninstall it, because it had recently started to kill my battery with high CPU usage when it wasn't supposed to do anything (no new file to send, and no wifi to send with). My phone was hot to the touch all the time because of it. When it works, it's nice. But it can be a pain to sync a lot of existing files, slow to start (hours), then annoying if the same files exist on both sides, since it doesn't checksum to avoid retransmitting one way or another.",2,5,,,,most_relevant,com.nextcloud.client
ec48a9f6-60e3-46b6-8565-84ce6673acfe,Jan Christoph Uhde,https://play-lh.googleusercontent.com/a-/ALV-UjU_uT41Rfqhc8zp4Dtm80aZi8fKQIIk-t9hLY2PlijuGhSXSwHw,"It works too some degree, but it really has some bad usability issues like: mark down display/editing is not nearly as good as in the browser. Larger downloads break for no obvious reason (power saving for this app is completely disabled / stable WiFi). But at least it works for small files like invoices in pdfs and it is open source. So I am still grateful for the service provided.",2,3,3.24.2,,,most_relevant,com.nextcloud.client
a050fa84-9007-40ec-96c8-02203be42ef7,Mirek Ordon,https://play-lh.googleusercontent.com/a-/ALV-UjU_vsoyGFhcTc4bcmEN3RZTjDTYTe_PaXuU-A9X4hARaf5OVhCd,"You should just drop everything else and focus on auto upload feature. It's the basic feature on mobile. I use Nextcloud for good few years, every single mobile phone I used the app on had sync issues, sometimes it uploads new files (photos, videos, anything) right away but most of the time it just doing nothing, sometimes doesn't sync for weeks at all and they suddenly, out of the blue just uploads something. Really annoying as soon as I find good alternative I'm moving from Nextcloud.",2,50,3.20.1,,,most_relevant,com.nextcloud.client
b64f4667-bd56-453a-918a-43cdf238a435,Codruţ Mihăileanu,https://play-lh.googleusercontent.com/a-/ALV-UjXU67BrVYiDb8478V9v9QgFuccYOUXpC11A_QyNthnd7r5SxmAH,"Just installed the app. Self-hosted nextcloud instance, running perfectly in browser. It took very long to load the STOCK pictures in the Media view, but nothing else shows. Trying to browse folders in Folder view, it starts showing the loading circle once I get into a folder with more than a few files and again, nothing happens. Two stars only because the server works great like a dream! Apparently the pictures bug is already 1 year old (#10173) but is not assigned... Oppo Reno 6, Android 13.",2,1,3.24.2,,,most_relevant,com.nextcloud.client
5106aed0-d443-4699-ac18-2f4de125b403,Darius Martin,https://play-lh.googleusercontent.com/a-/ALV-UjUWVZtopYFWI3z6frhQqodPK4HIa3JNQhi403IpLrvlDVcFUYH-,Integration with Nextcloud Notes doesn't work. It opens the app but I can't login.,2,0,3.28.0,,,most_relevant,com.nextcloud.client
89510b2a-389a-4f84-b1bd-c7a88e6173aa,Martin Novák,https://play-lh.googleusercontent.com/a-/ALV-UjU8256n13Z9HFKDMdwWzktLFQUw6hH2sb4psAOFeiR0sQ6cJDhV,"This works just fine if you don't have many files. When you start to use your cloud a bit more, it becomes unusable, or just terribly slow if you're lucky. The iOS version is simply much better. It's also very bad that one cannot choose a custom folder for the Media section (like on iOS). Now it mixes all together, so again: unusable.",2,5,3.18.1,,,most_relevant,com.nextcloud.client
79fe6305-c353-46e1-bcfe-3dd2e09ab1ef,David Johnson,https://play-lh.googleusercontent.com/a-/ALV-UjXUGpkwkbd9GC9T0IFCZ1O9j4pStnlzjwcarG3q0yKqNJ36hH8,"Nextcloud app crashes constantly whenever a large folder is selected for upload. I selected a whatsapp folder and it had 11gigs in it, app crashed instantly. There is little point to the app if it does that. The app in general other than large data upload crashing, is relatively decent and I like it. Unsure if there is a setting that can be changed to allow large data uploads from the app or not. Large file uploads for mobile is important for me.",2,7,3.18.1,,,most_relevant,com.nextcloud.client
a2baf9eb-74cd-4fb3-88c7-7f521ad8b005,Angus Phillips,https://play-lh.googleusercontent.com/a/ACg8ocIXO9ZLAHY_YwMv5dYulyvvTFUS7udR59EgADnKmugxJqygivA=mo,"While Nextcloud has been great in the browser, I have found the app to be very inconsistent. Auto Upload barely works (throws battery optimisation warnings despite all optimisations being disabled, uploading works once in a blue moon or not at all). I could see this being a great alternative to Google Drive for backing up my photos but will be stuck with Google until this is fixed.",2,16,3.13.1,,,most_relevant,com.nextcloud.client
91dd2a07-0b5c-4301-9236-4bd6b676dbde,Dan Tihonov,https://play-lh.googleusercontent.com/a-/ALV-UjVDp863D5F15w21aI663qFzn1SzXb61JQYp5VwRIvdjWFj2Qdl2,"I have just started using it. At first it seems to be an excellent idea. I was planning to replace my google photos app, but whenever I open thr ""media"" tab, all the pictures start disappearing the moment I try to scroll, so that when I am supposed to see my media in a minimised way, I see the default img of a gray landscape-like thing, and then when I stop scrolling and I wait for a second, they start appearing as they are supposed to. This happens at every slight scroll.",2,1,3.24.2,,,most_relevant,com.nextcloud.client
36604b3d-e396-45df-be29-f7f98beb8c77,Angad Sharma,https://play-lh.googleusercontent.com/a-/ALV-UjVcGkyrK0Wl7Di9O9_2ml0hLWTzDG2jxxwkntF2rdsR0Uf5mETQvQ,"I guess the uploading and the UI are all on a single thread. So whenever I upload a bunch of things, or just auto upload my photos (10K+ pics), the entite UI freezes and the app crashes a lot. This is creating a huge issue for me since I can't even go to my uploads section and stop the uploads. Whenever I click on the hamburger menu, it freezes for a couple of seconds and then outright dies on me. I'm using a OnePlus 5T btw.",2,14,3.13.1,,,most_relevant,com.nextcloud.client
f6b66bd1-d3c2-4380-85bd-4f04415a354e,deneb,https://play-lh.googleusercontent.com/a-/ALV-UjXHJH3617UKTUJQha8NzoPcCC_H2NZr3G6T5JAToDC00eVmwTi4LA,"The last few versions have been increasingly bad. Auto upload creates a spurious ""(invalid)"" folder in internal storage. Thumbnails don't load properly. The redesigned media section hangs the app and then crashes. 3.17.1 appears to be the last version of the app that, for all its faults, is at least usable.",2,20,3.20.1,,,most_relevant,com.nextcloud.client
196315b4-a5a9-405b-a514-45c5bbd8e632,Ju Ju,https://play-lh.googleusercontent.com/a/ACg8ocIC5h3aIMw6wb2S_9Fm64snyWF3ZipIRsfejZESwfHuhJIZfQ=mo,"Nothing works as expected. Auto Upload errors for old files that should not be auto uploaded. Clearing ""failed uploads"" from the log also clears successful uploads. On device"" freezes the app, when more files are synced... Problems are not related to weak hardware (Asus ZenFone 7Pro). Clearing storage or reinstall does not help. The app was never great but now its not even good anymore. With these issues it is just frustrating and cannot be used.",2,19,3.16.1,,,most_relevant,com.nextcloud.client
56ded146-ed57-4999-a72c-5b9025c0ca47,Jasse,https://play-lh.googleusercontent.com/a-/ALV-UjVKFcu-YJM--UuypUipKJBoZD3D00AJk1CuQOsmBpD1DxvQLN9NKA,"I find the auto upload feature is unreliable and although I managed to upload most pics from camera folder, no videos got uploaded. I the re-cobfigured the auto backup folder a couple of times and eventually had my videos sync aswell... That time.. Now no new pics are uploaded. On my wife's device, I can't even browse to the correct folder as it's not displayed within the app to choose from. I hope it's prioritized to have this issue resolved asap",2,4,3.18.1,,,most_relevant,com.nextcloud.client
bb6ae322-bec0-42fa-8711-761c42e705cf,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Constantly scans all folders for new files e.g. pictures - some might call this a feature, due to lack of options and controls this monitoring has to be classified as not meeting privacy standards. Rest works like a charm. A pitty as nextcloud has the potential as personal cloud in general (still a long road to go..'geht das auch ohne Frickeln?').",2,3,,"We do not scan, but rely on the built in Androids media canner. It is the same like gallery app. We just query their database periodically to notify about new folders.",2/6/2019 18:27,most_relevant,com.nextcloud.client
090d1c22-0558-435c-a0fc-d1f4bc68def9,Roshni Monteiro,https://play-lh.googleusercontent.com/a-/ALV-UjV9hHLvS7kwBJ0mtE4jpj3_Mto5LhIURZ262B1Xvv_HMSPEcD5P,"upload crashes, unable to recognize which are uploaded or not",2,0,3.28.0,,,most_relevant,com.nextcloud.client
b26fb311-968f-49a5-8772-aa1423210049,dottedfish,https://play-lh.googleusercontent.com/a-/ALV-UjV9xEuRYqazeKV-Ba5h-uT4_J_zlzhLNQUb2nlytq2WpNk5eDk,"Releases on F-Droid are lagging behind badly, forcing you to deal with update notifications on Playstore for days",2,0,3.28.0,,,most_relevant,com.nextcloud.client
f99ee5a1-4665-4d69-927c-10293590f986,Roy Markham,https://play-lh.googleusercontent.com/a-/ALV-UjULlZCDAxiONrXDz5k2f2lWWvuBH-bQCr_ls_NlVE0nsueArwpl,"Used own cloud for years considering switching but the autoupload keeps trying to upload the exact same files. I have even configured it to ""skip"" but it keeps trying anyways this means it kills my battery. It's like it's not actually looking for changes either side, cloud or local. Keeps saying file upload conflict even though I have set skip. But why is it trying to upload what it's already uploaded...",2,4,3.18.1,,,most_relevant,com.nextcloud.client
e60ad162-4331-4321-b6f1-f56d6b141c1d,Loztagain,https://play-lh.googleusercontent.com/a-/ALV-UjVJWc8_DA91dL6-CAxGQ09W4tNStpWY4kupn85B4r1uXYL2iZNP,"Ok at first. But nowadays it spends it's time crashing, saying it isn't responding. Telling me I have duplicate files to sort out. Windows and Linux client is fine. Why is this app struggling to do the one thing it is supposed to do? Was ok on my first phone. Moved to a new phone half a year ago it's been a pain constantly asking me about duplicate files. Even when you select what you want to do with a duplicate file it just comes back having done nothing with your selection. Waste ofy time",2,24,3.16.1,,,most_relevant,com.nextcloud.client
b4dc62c7-d934-45f6-8495-5aefb2a27ee7,Serhat Güler,https://play-lh.googleusercontent.com/a-/ALV-UjWw6pRvzZEUcaoxSIOBP_w_L4tdDxNLH3F_1auSj4SmawDduP0SNQ,"The web UI and windows app works great, but the android app is not really isa me. When choosing a folder with a lot of files in it to be automatically uploaded, the app just freezes and then it crashes. The folder is being marked as to be synced, but it never syncs... It also slows down my huawei p30 pro quite a bit...",2,10,3.12.0,,,most_relevant,com.nextcloud.client
37689184-4d21-4bfe-aa72-2fb6fedc7d6d,panthaloon,https://play-lh.googleusercontent.com/a-/ALV-UjX-7Yn3npq2nZhJQ0KGzveZjLVNaKCqpgkMR0gisBSjCEyp9yoQ,"As of late it seems to completely fail resolving certain hostnames patterns after an update - it fails with ""Could not find host"". Apps like nextcloud news or apps using direct WebDAV, or even emulating Linux on my android and using an applicable nextcloud client - no problem. Using a computer (win, Linux and mac) / device - again no issues. The remote sever is up to date and rated A+. This app needs fixing by somebody who knows how to create working DNS validity checks for input fields. Thanks.",2,6,3.14.0,"Can you open up an issue on https://github.com/nextcloud/android/issues/new/choose, so we can try to help you?",12/2/2020 18:10,most_relevant,com.nextcloud.client
